t(s),X(m)_A,Y(m)_A,dX/dt(m/s)_A,dY/dt(m/s)_A,X(m)_B,Y(m)_B,dX/dt(m/s)_B,dY/dt(m/s)_B,X(m)_C,Y(m)_C,dX/dt(m/s)_C,dY/dt(m/s)_C,X(m)_D,Y(m)_D,dX/dt(m/s)_D,dY/dt(m/s)_D,X(m)_G,Y(m)_G,dX/dt(m/s)_G,dY/dt(m/s)_G,X(m)_H,Y(m)_H,dX/dt(m/s)_H,dY/dt(m/s)_H,X(m)_I,Y(m)_I,dX/dt(m/s)_I,dY/dt(m/s)_I,X(m)_J,Y(m)_J,dX/dt(m/s)_J,dY/dt(m/s)_J,X(m)_L,Y(m)_L,dX/dt(m/s)_L,dY/dt(m/s)_L,X(m)_M,Y(m)_M,dX/dt(m/s)_M,dY/dt(m/s)_M
19073.0,3029.7623,1881.0156,-8.1912,8.7786,3034.3757,1883.3098,-6.5347,9.5724,3030.9308,1879.9139,-7.9703,9.5342,3029.9807,1878.6738,-7.0877,8.6896,3027.8642,1878.3264,-7.8167,7.8915,3031.2319,1881.2445,-7.0116,9.3529,3029.0611,1881.2717,-7.4431,9.5925,3032.7205,1878.7362,-7.8714,8.9582,3029.1498,1880.4274,-7.6596,8.6568,3030.3106,1881.0712,-11.1285,4.8028
19073.2,3028.1234,1882.7706,-8.216,8.7611,3033.0284,1885.1919,-6.9669,9.2441,3029.3106,1881.7915,-8.2001,9.2501,3028.5314,1880.3839,-7.3946,8.4176,3026.2688,1879.8977,-8.122,7.8169,3029.8158,1883.0993,-7.1659,9.1769,3027.5615,1883.1583,-7.5415,9.257,3031.1373,1880.5051,-7.9304,8.7665,3027.5861,1882.1296,-7.9641,8.3829,3028.08,1882.0156,-11.1439,4.6704
19073.4,3026.4759,1884.52,-8.2826,8.707,3031.5889,1887.0074,-7.4355,8.9078,3027.6508,1883.6139,-8.382,8.9677,3027.0228,1882.0408,-7.6911,8.1666,3024.6154,1881.4531,-8.3931,7.7153,3028.3656,1884.9153,-7.3598,8.9491,3026.0445,1884.9745,-7.6534,8.8921,3029.5484,1882.2428,-7.9387,8.6372,3025.9642,1883.7806,-8.2366,8.1389,3025.853,1882.9394,-11.1072,4.5649
19073.6,3024.8104,1886.2534,-8.4027,8.5694,3030.0542,1888.755,-7.9039,8.5601,3025.9579,1885.3785,-8.5465,8.6645,3025.4549,1883.6505,-7.9914,7.9375,3022.9116,1882.9839,-8.6176,7.568,3026.8719,1886.6789,-7.6029,8.6457,3024.5001,1886.7151,-7.8412,8.4999,3027.9618,1883.96,-7.9208,8.5395,3024.2914,1885.3851,-8.464,7.9169,3023.6371,1883.8415,-11.0502,4.4211
19073.8,3023.1148,1887.9478,-8.591,8.2831,3028.4274,1890.4315,-8.3502,8.1884,3024.2322,1887.0797,-8.7155,8.3414,3023.8263,1885.2158,-8.2944,7.7009,3021.1683,1884.4803,-8.7855,7.3766,3025.3244,1888.3736,-7.8954,8.2669,3022.908,1888.3744,-8.1326,8.0787,3026.38,1885.6586,-7.9085,8.4287,3022.5786,1886.9473,-8.6367,7.7124,3021.4329,1884.7078,-11.0048,4.1888
19074.0,3021.3739,1889.5666,-8.8668,7.7866,3026.7141,1892.0304,-8.7751,7.7759,3022.4717,1888.7151,-8.8877,8.0225,3022.1372,1886.7309,-8.5974,7.4102,3019.3974,1885.9345,-8.9038,7.149,3023.7137,1889.9857,-8.2371,7.8301,3021.2471,1889.9465,-8.5101,7.6309,3024.7984,1887.3314,-7.9354,8.2731,3020.8367,1888.4701,-8.77,7.5137,3019.2352,1885.517,-10.988,3.8527
19074.2,3019.5681,1891.0625,-9.2451,7.0596,3024.9174,1893.5418,-9.1953,7.3073,3020.6771,1890.2887,-9.0437,7.7334,3020.3873,1888.1799,-8.9119,7.0274,3017.6068,1887.3399,-9.0048,6.8722,3022.0296,1891.5056,-8.6341,7.35,3019.5039,1891.4268,-8.9318,7.1643,3023.2059,1888.9678,-8.034,8.0584,3019.0706,1889.9528,-8.9073,7.2845,3017.0377,1886.2489,-10.9993,3.434
19074.4,3017.6759,1892.3905,-9.7162,6.1513,3023.0359999999996,1894.9533,-9.6321,6.7699,3018.8542,1891.8085,-9.1738,7.4717,3018.5724,1889.5418,-9.2619,6.5432,3015.7954,1888.6834,-9.1395,6.4967,3020.2601,1892.9257,-9.0923,6.8241,3017.6744,1892.8122,-9.3598,6.6768,3021.5848,1890.5548,-8.2332,7.7711,3017.2738,1891.3839,-9.1059,6.9595,3014.8355,1886.8906,-11.0267,2.9667
19074.6,3015.6816,1893.523,-10.2338,5.1659,3021.0645,1896.2498,-10.1025,6.155,3017.0076,1893.2774,-9.2994,7.1958,3016.6825,1890.7971,-9.6686,5.9784,3013.951,1889.9386,-9.3516,5.9595,3018.3926,1894.2353,-9.605,6.2319,3015.76,1894.0975,-9.7765,6.1461,3019.9126,1892.0762,-8.5487,7.3853,3015.4283,1892.7366,-9.4102,6.4683,3012.627,1887.4356,-11.056,2.4691
19074.8,3013.5824,1894.4568,-10.729,4.206,3018.995,1897.4153,-10.6165,5.4635,3015.1344,1894.6868,-9.4659,6.8393,3014.705,1891.9332,-10.1307,5.367,3012.0548,1891.0672,-9.651,5.2359,3016.4181,1895.4184,-10.1459,5.5498,3013.7638,1895.2707,-10.1777,5.5405,3018.1653,1893.5089,-8.9762,6.8699,3013.5097,1893.9712,-9.8267,5.7732,3010.4131,1887.8783,-11.0759,1.9427
19075.0,3011.39,1895.2054,-11.1448,3.317,3016.8179,1898.4352,-11.1729,4.7089,3013.2212,1896.0131,-9.7152,6.3393,3012.6302,1892.944,-10.6176,4.7312,3010.0906,1892.033,-10.0077,4.3722,3014.3343,1896.4552,-10.678,4.7705,3011.6889,1896.3137,-10.5615,4.8411,3016.3221,1894.8242,-9.4917,6.2061,3011.4976,1895.0459,-10.3144,4.8965,3008.1967,1888.2127,-11.0801,1.3961
19075.2,3009.1245,1895.7837,-11.4632,2.4799,3014.5258,1899.2989,-11.7536,3.9059,3011.2483,1897.2225,-10.0636,5.6613,3010.4579,1893.8257,-11.08,4.0619,3008.0517,1892.8161,-10.372,3.4664,3012.1469,1897.3266,-11.1744,3.9118,3009.5391,1897.2071,-10.9252,4.0522,3014.3686,1895.9914,-10.0625,5.3964,3009.384,1895.9298,-10.8035,3.9094,3005.9811,1888.4367,-11.0709,0.8626
19075.4,3006.8047,1896.1973,-11.7015,1.6449,3012.1165,1899.9975,-12.3254,3.0554,3009.1958,1898.2776,-10.4982,4.809,3008.1983,1894.5687,-11.4743,3.3192,3005.9418,1893.4195,-10.7032,2.6029,3009.8645,1898.0199,-11.6298,3.0062,3007.3188,1897.9345,-11.2687,3.1933,3012.2971,1896.9827,-10.6565,4.4602,3007.1762,1896.6097,-11.2349,2.8922,3003.7683,1888.5577,-11.0557,0.3903
19075.6,3004.4439,1896.4416,-11.8859,0.7723,3009.5956,1900.521,-12.8526,2.1427,3007.0491,1899.1461,-10.9855,3.8173,3005.8682,1895.1534,-11.7841,2.4583,3003.7704,1893.8573,-10.9846,1.8027,3007.495,1898.5291,-12.0508,2.0781,3005.0317,1898.4845,-11.5954,2.2861,3010.106,1897.7755,-11.2446,3.4312,3004.89,1897.0866,-11.5877,1.8949,3001.5588,1888.5928,-11.0407,0.0144
19075.8,3002.0504,1896.5063,-12.0297,-0.1418,3006.9754,1900.8546,-13.3117,1.151,3004.8016,1899.8045,-11.4843,2.7348,3003.4846,1895.552,-12.0212,1.463,3001.548,1894.1406,-11.2155,1.0274,3005.0442,1898.8511,-12.4413,1.1318,3002.6806,1898.849,-11.9077,1.3445,3007.7993,1898.3552,-11.7988,2.3505,3002.5411,1897.3677,-11.8713,0.9282,2999.3521,1888.5635,-11.028,-0.2647
19076.0,2999.632,1896.3849,-12.1351,-1.0679,3004.2709,1900.9814,-13.6934,0.0787,3002.4554,1900.24,-11.9556,1.6092,3001.0598,1895.7385,-12.204,0.36,2999.2842,1894.2683,-11.3983,0.2218,3002.5184,1898.9818,-12.7958,0.1598,3000.2686,1899.0223,-12.1996,0.3703,3005.3865,1898.7157,-12.2951,1.2497,3000.1415,1897.4579,-12.0993,-0.0238,2997.1476,1888.487,-11.0153,-0.4814
19076.2,2997.1963,1896.0791,-12.2073,-1.9601,3001.4981,1900.8861,-13.9904,-1.0513,3000.0194,1900.4482,-12.3709,0.4784,2998.603,1895.6961,-12.3389,-0.7915,2996.9886,1894.2293,-11.5357,-0.6493,2999.9259,1898.915,-13.1016,-0.8437,2997.8008,1898.9971,-12.4508,-0.6438,3002.8813,1898.8551,-12.7156,0.1284,2997.7014,1897.3582,-12.2759,-0.9828,2994.946,1888.3709,-10.9971,-0.6896
19076.4,2994.749,1895.6008,-12.2585,-2.7858,2998.6748,1900.5609,-14.1872,-2.2015,2997.507,1900.4314,-12.7123,-0.6332,2996.1242,1895.4219,-12.418,-1.9278,2994.6699,1894.0085,-11.6298,-1.5875,2997.2778,1898.6443,-13.3399,-1.8822,2995.2883,1898.7647,-12.6295,-1.7051,3000.3002,1898.767,-13.0477,-1.0428,2995.2311,1897.0648,-12.3991,-1.9596,2992.7488,1888.2111,-10.9702,-0.944
19076.6,2992.2929,1894.9648,-12.2974,-3.5488,2995.8232,1900.0055,-14.2647,-3.3461,2994.9344,1900.1949,-12.9686,-1.7164,2993.6358,1894.9249,-12.429,-3.0017,2992.3367,1893.5943,-11.6786,-2.57,2994.5899,1898.1621,-13.4851,-2.9625,2992.749,1898.315,-12.7066,-2.8113,2997.6622,1898.438,-13.277,-2.2835,2992.7417,1896.5743,-12.4696,-2.9501,2990.5579,1887.9933,-10.941,-1.2876
19076.8,2989.8301,1894.1813,-12.3176,-4.2866,2992.9689,1899.2225,-14.2142,-4.4929,2992.3195,1899.7448,-13.133,-2.78,2991.1526,1894.2213,-12.3623,-3.9902,2989.9985,1892.9806,-11.6719,-3.5644,2991.8838,1897.4593,-13.5122,-4.0928,2990.2056,1897.6402,-12.6731,-3.949,2994.9894,1897.8536,-13.3855,-3.5647,2990.2433,1895.8848,-12.4908,-3.9457,2988.3724,1887.6961,-10.9269,-1.7484
19077.0,2987.3659,1893.2502,-12.2998,-5.0399,2990.1375,1898.2083,-14.0429,-5.6768,2989.6812,1899.0829,-13.2041,-3.8454,2988.6908,1893.3289,-12.2173,-4.8922,2987.6679,1892.1685,-11.5981,-4.5433,2989.1851,1896.525,-13.4119,-5.2705,2987.6798,1896.7354,-12.5466,-5.0997,2992.308,1897.0121,-13.3606,-4.8186,2987.7454,1894.996,-12.462,-4.9486,2986.1871,1887.294,-10.9438,-2.3403
19077.2,2984.9102,1892.1653,-12.2272,-5.8265,2987.3517,1896.9517,-13.7646,-6.9184,2987.0379,1898.2066,-13.1879,-4.9357,2986.2657,1892.2644,-12.0066,-5.7282,2985.3593,1891.1632,-11.4562,-5.4906,2986.519,1895.3511,-13.2021,-6.4722,2985.187,1895.6003,-12.356,-6.246,2989.6452,1895.9262,-13.2097,-5.9874,2985.2585,1893.9053,-12.375,-5.9715,2983.9949,1886.76,-10.9875,-3.0629
19077.4,2982.475,1890.9196,-12.0992,-6.643,2984.6316,1895.441,-13.3959,-8.1873,2984.4061,1897.1086,-13.0958,-6.0644,2983.8882,1891.0376,-11.754,-6.5393,2983.0855,1889.9723,-11.259,-6.3996,2983.9042,1893.9361,-12.9242,-7.656,2982.7373,1894.237,-12.1233,-7.3734,2987.0241,1894.6172,-12.9599,-7.0616,2982.7954,1892.6074,-12.2177,-7.0163,2981.7921,1886.0688,-11.0284,-3.9044
19077.6,2980.0705,1889.5081,-11.9295,-7.4905,2981.9934,1893.6768,-12.9631,-9.4067,2981.7996,1895.7809,-12.9372,-7.2283,2981.5641,1889.6487,-11.4806,-7.3747,2980.8557,1888.6034,-11.0226,-7.2707,2981.3493,1892.2888,-12.6223,-8.7735,2980.3377,1892.651,-11.857,-8.4664,2984.4612,1893.1016,-12.6401,-8.0752,2980.3714,1891.0988,-11.9835,-8.057,2979.5835,1885.1983,-11.0264,-4.8451
19077.8,2977.7032,1887.9234,-11.7278,-8.3824,2979.4464,1891.6783,-12.5072,-10.4911,2979.2312,1894.2173,-12.7146,-8.404,2979.296,1888.0877,-11.19,-8.2616,2978.6764,1887.064,-10.7516,-8.1136,2978.8553,1890.4267,-12.3216,-9.7875,2977.9945,1890.8505,-11.5585,-9.5055,2981.9681,1891.3871,-12.2608,-9.0634,2978.002,1889.3846,-11.6775,-9.0532,2977.3816,1884.1308,-10.9495,-5.8582
19078.0,2975.3793,1886.1552,-11.4827,-9.3203,2976.9905,1889.4804,-12.0689,-11.3881,2976.7138,1892.4193,-12.4242,-9.5479,2977.088,1886.344,-10.8682,-9.1813,2976.555,1885.3579,-10.4374,-8.9459,2976.4207,1888.3737,-12.0193,-10.6839,2975.7143,1888.8488,-11.2272,-10.4674,2979.5569,1889.4762,-11.8141,-10.0287,2975.7004,1887.4775,-11.312,-9.9791,2975.2037,1882.855,-10.7833,-6.9086
19078.2,2973.1101,1884.1953,-11.164,-10.2746,2974.6188,1887.1231,-11.6683,-12.0999,2974.2615,1890.3982,-12.0631,-10.6097,2974.9487,1884.4152,-10.4953,-10.0797,2974.5015,1883.4856,-10.0665,-9.7798,2974.0476,1886.1532,-11.6967,-11.4716,2973.5036,1886.6635,-10.8654,-11.3306,2977.2425,1887.3756,-11.2959,-10.9393,2973.4772,1885.393,-10.8938,-10.8368,2973.0682,1881.3674,-10.528,-7.9571
19078.4,2970.9137,1882.0453,-10.7426,-11.1991,2972.3232,1884.6404,-11.2964,-12.6738,2971.8885,1888.1754,-11.6331,-11.5536,2972.8899,1882.3121,-10.0559,-10.9095,2972.5284,1881.446,-9.6301,-10.6072,2971.742,1883.7851,-11.3379,-12.1694,2971.3682,1884.3165,-10.4764,-12.0818,2975.0386,1885.1005,-10.7278,-11.7485,2971.3429,1883.1428,-10.4174,-11.6433,2970.9925,1879.6721,-10.1875,-8.9766
19078.6,2968.8131,1879.7157,-10.2067,-12.0589,2970.1003,1882.0535,-10.9251,-13.1716,2969.6082,1885.7767,-11.1424,-12.3701,2970.9263,1880.0514,-9.5428,-11.6661,2970.6494,1879.2428,-9.1252,-11.3966,2969.5124,1881.2854,-10.9426,-12.7926,2969.3131,1881.8308,-10.0595,-12.7196,2972.9514,1882.6762,-10.1484,-12.4216,2969.3102,1880.7357,-9.8735,-12.4082,2968.9933,1877.7767,-9.7594,-9.9645
19078.8,2966.8311,1877.2218,-9.5576,-12.8377,2967.9532,1879.3718,-10.5164,-13.6366,2967.4316,1883.2274,-10.6036,-13.0666,2969.0728,1877.6457,-8.9546,-12.378,2968.8783,1876.8874,-8.5535,-12.1062,2967.365,1878.668,-10.5178,-13.3495,2967.3443,1879.2287,-9.603,-13.2549,2970.9792,1880.1318,-9.5846,-12.9586,2967.3935,1878.1795,-9.2628,-13.1273,2967.0888,1875.6863,-9.2277,-10.9302
19079.0,2964.99,1874.5806,-8.797,-13.5249,2965.8937,1876.5989,-10.0294,-14.0812,2965.3668,1880.5501,-10.0324,-13.6495,2967.3445,1875.1002,-8.2935,-13.0678,2967.228,1874.4003,-7.9216,-12.7037,2965.3053,1875.9456,-10.0597,-13.8434,2965.4719,1876.5288,-9.0872,-13.7105,2969.1175,1877.4927,-9.0278,-13.4005,2965.6051,1875.4848,-8.6008,-13.7918,2965.3022,1873.4047,-8.5696,-11.8621
19079.2,2963.3123,1871.8118,-7.9247,-14.1107,2963.9414,1873.7393,-9.4266,-14.5003,2963.4186,1877.7675,-9.442,-14.121,2965.7554,1872.4186,-7.5655,-13.7232,2965.7097,1871.8059,-7.239,-13.1808,2963.3411,1873.1307,-9.543,-14.2761,2963.7095,1873.7445,-8.4965,-14.1159,2967.3681,1874.7716,-8.4377,-13.8122,2963.9532,1872.6628,-7.9083,-14.3961,2963.6609,1870.9415,-7.781,-12.7135
19079.4,2961.8202,1868.9363,-6.9495,-14.5966,2962.123,1870.7988,-8.6872,-14.8889,2961.59,1874.9017,-8.8348,-14.4928,2964.3183,1869.6109,-6.7821,-14.3046,2964.3324,1869.1279,-6.5106,-13.5537,2961.4881,1870.2352,-8.9306,-14.6494,2962.0733,1870.8824,-7.8276,-14.5002,2965.7424,1871.9679,-7.7674,-14.242,2962.4418,1869.7263,-7.1968,-14.9327,2962.1898,1868.3192,-6.89,-13.4334
19079.6,2960.5325,1865.9732,-5.8998,-14.997,2960.4665,1867.7838,-7.8176,-15.241,2959.8847,1871.9704,-8.196,-14.7962,2963.0426,1866.6967,-5.9645,-14.7737,2963.1054,1866.3844,-5.7329,-13.8515,2959.7689,1867.2709,-8.1984,-14.9678,2960.5784,1867.9444,-7.0829,-14.879,2964.2611,1869.0748,-6.9867,-14.6918,2961.0745,1866.6897,-6.4622,-15.3865,2960.9049,1865.5681,-5.9444,-14.0048
19079.8,2959.4602,1862.9375,-4.8224,-15.3244,2958.9959999999996,1864.7024,-6.851,-15.5404,2958.3116,1868.9832,-7.5007,-15.0718,2961.9325,1863.7014,-5.1416,-15.1124,2962.0392,1863.5873,-4.8996,-14.097,2958.2087,1864.248,-7.3545,-15.2404,2959.2401,1864.9308,-6.2641,-15.2454,2962.9477,1866.0912,-6.0903,-15.1222,2959.8569,1863.5717,-5.6913,-15.7408,2959.8121,1862.7173,-4.9802,-14.4442
19080.0,2958.6035,1859.8434,-3.7679,-15.5708,2957.7261,1861.5676,-5.8326,-15.7613,2956.8844,1865.9417,-6.7308,-15.3433,2960.9859,1860.6518,-4.3402,-15.3175,2961.1456,1860.7456,-4.011,-14.2927,2956.8271,1861.1747,-6.4339,-15.4759,2958.0728,1861.8463,-5.3781,-15.5702,2961.825,1863.026,-5.0951,-15.4809,2958.7979,1860.3934,-4.874,-15.9923,2958.9128,1859.7905,-4.0114,-14.7666
19080.2,2957.9531,1856.7091,-2.7731,-15.7118,2956.6629,1858.3978,-4.8,-15.8889,2955.6192,1862.8459,-5.8888,-15.6035,2960.1964,1857.5744,-3.5738,-15.3921,2960.4348,1857.8702,-3.0778,-14.4218,2955.6352,1858.0577,-5.4732,-15.6731,2957.0889,1858.7028,-4.4448,-15.8143,2960.9097,1859.8988,-4.0373,-15.7277,2957.9073,1857.1748,-4.0106,-16.1556,2958.2075,1856.8107,-3.0497,-14.9681
19080.4,2957.4943,1853.5587,-1.8516,-15.731,2955.8061,1855.2121,-3.772,-15.9314,2954.5289,1859.7003,-4.9951,-15.8239,2959.5564,1854.4949,-2.8388,-15.3451,2959.9145,1854.9769,-2.1197,-14.464,2954.6378,1854.9055,-4.487,-15.817,2956.2949,1855.5205,-3.4936,-15.9469,2960.2101,1856.7349,-2.9688,-15.8472,2957.1937,1853.9312,-3.1122,-16.2478,2957.693,1853.8032,-2.1202,-15.045
19080.6,2957.2125,1850.4167,-0.9954,-15.6408,2955.1541,1852.0252,-2.7533,-15.9079,2953.6212,1856.5163,-4.0752,-15.9759,2959.0609,1851.4364,-2.1219,-15.1948,2959.587,1852.0846,-1.1647,-14.4132,2953.8403,1851.7309,-3.4679,-15.8894,2955.6915,1852.324,-2.5512,-15.9608,2959.7222,1853.5599,-1.9471,-15.8484,2956.6624,1850.6757,-2.1954,-16.2684,2957.3594,1850.7927,-1.2567,-15.019
19080.8,2957.0961,1847.3024,-0.1889,-15.4749,2954.7048,1848.8489,-1.7481,-15.8234,2952.8988,1853.3099,-3.151,-16.0452,2958.7076,1848.417,-1.4114,-14.9683,2959.4486,1849.2116,-0.2461,-14.283,2953.2507,1848.5497,-2.4066,-15.8852,2955.2744,1849.1362,-1.6341,-15.876,2959.4312,1850.3955,-1.0175,-15.7527,2956.3155,1847.4238,-1.2787,-16.2025,2957.1903,1847.7957,-0.481,-14.928
19081.0,2957.1369,1844.2268,0.5769,-15.2669,2954.4549,1845.6959,-0.7693,-15.6685,2952.3608,1850.0982,-2.2417,-16.0369,2958.4964,1845.449,-0.701,-14.6978,2959.4885,1846.3715,0.607,-14.0957,2952.8777,1845.3768,-1.3103,-15.8182,2955.0378,1845.9736,-0.7493,-15.7324,2959.3152,1847.2588,-0.1995,-15.5779,2956.1509,1844.1947,-0.3802,-16.0438,2957.167,1844.8215,0.209,-14.7942
19081.2,2957.3268,1841.1956,1.3008,-15.0326,2954.3971,1842.5815,0.1669,-15.4462,2952.0021,1846.8952,-1.3651,-15.9733,2958.4273,1842.5379,0.0154,-14.4156,2959.6914,1843.5733,1.3801,-13.8682,2952.7265,1842.2225,-0.2011,-15.7064,2954.9747,1842.8433,0.1049,-15.5706,2959.3514,1844.1644,0.5124,-15.3352,2956.1634,1841.0063,0.4831,-15.812,2957.2739,1841.878,0.8461,-14.6102
19081.4,2957.6572,1838.2137,1.9797,-14.7672,2954.5217,1839.5174,1.0567,-15.19,2951.8148,1843.7089,-0.5335,-15.8865,2958.5025,1839.6828,0.7493,-14.1449,2960.0406,1840.8242,2.0772,-13.6084,2952.7973,1839.0942,0.8967,-15.5553,2955.0798,1839.7453,0.939,-15.4143,2959.5201,1841.1247,1.1393,-15.044,2956.3442,1837.8699,1.3008,-15.5382,2957.5054,1838.9774,1.4891,-14.3554
19081.6,2958.1187,1835.2887,2.6213,-14.4542,2954.8198,1836.5055,1.9177,-14.9417,2951.7887,1840.5406,0.2544,-15.8038,2958.727,1836.8799,1.5138,-13.8848,2960.5223,1838.13,2.7183,-13.325,2953.0852,1836.0003,1.964,-15.357,2955.3503,1836.6776,1.7692,-15.2588,2959.8071,1838.1468,1.7096,-14.7349,2956.6837,1834.791,2.0734,-15.2371,2957.8695,1836.1358,2.1926,-14.0283
19081.8,2958.7057,1832.432,3.2501,-14.0832,2955.2887,1833.5407,2.7785,-14.7179,2951.9165,1837.3874,1.0146,-15.7329,2959.1081,1834.1289,2.3133,-13.6088,2961.1279,1835.4942,3.3313,-13.035,2953.5829,1832.9514,2.986,-15.1046,2955.7875,1833.6418,2.6087,-15.075,2960.204,1835.2308,2.2592,-14.4279,2957.1736,1831.775,2.8143,-14.8981,2958.3824,1833.3661,2.9708,-13.6556
19082.0,2959.4187,1829.6554,3.8936,-13.6649,2955.9312,1830.6184,3.6563,-14.5013,2952.1946,1834.2474,1.7678,-15.659,2959.6523,1831.4364,3.1356,-13.2858,2961.8548,1832.916,3.9387,-12.7558,2954.2796,1829.9585,3.9496,-14.8038,2956.3938,1830.6476,3.4602,-14.8267,2960.7108,1832.3756,2.8269,-14.1151,2957.8095,1828.8318,3.5437,-14.5032,2959.0578,1830.6736,3.7853,-13.2746
19082.2,2960.2632,1826.9661,4.5604,-13.2303,2956.7512,1827.7402,4.5446,-14.2586,2952.6237,1831.1238,2.527,-15.5568,2960.3623,1828.8146,3.9552,-12.906,2962.7034,1830.3918,4.5462,-12.489,2955.1627,1827.0299,4.8436,-14.4703,2957.1716,1827.7111,4.3165,-14.4963,2961.3347,1829.5847,3.4396,-13.7711,2958.591,1825.9738,4.2766,-14.0537,2959.8966,1828.0563,4.5736,-12.9125
19082.4,2961.2429,1824.3633,5.2293,-12.8105,2957.7490000000003,1824.9149,5.4213,-13.9613,2953.2054,1828.0247,3.2928,-15.404,2961.2344,1826.274,4.7431,-12.4864,2963.6733,1827.9204,5.1423,-12.2159,2956.2171,1824.1704,5.6603,-14.1169,2958.1204,1824.849,5.1654,-14.0953,2962.0866,1826.8672,4.0972,-13.3805,2959.5201,1823.2103,5.014,-13.5786,2960.8872,1825.5086,5.2899,-12.581
19082.6,2962.3549,1821.8419,5.8632,-12.4166,2958.9198,1822.1557,6.2601,-13.5994,2953.9408,1824.9622,4.0572,-15.1865,2962.2596,1823.82,5.4771,-12.0567,2964.7603,1825.5055,5.7144,-11.9145,2957.4268,1821.3832,6.3941,-13.7462,2959.2377,1822.073,5.9928,-13.6521,2962.9736,1824.2325,4.7753,-12.948,2960.5966,1820.5423,5.7426,-13.117,2962.0125,1823.0239,5.921,-12.2872
19082.8,2963.5882,1819.3967,6.4402,-12.0393,2960.2531,1819.4752,7.0368,-13.1839,2954.8283,1821.9501,4.8101,-14.8974,2963.4252,1821.4513,6.1468,-11.6426,2965.9591,1823.1546,6.2664,-11.5815,2958.7747,1818.6719,7.0441,-13.3539,2960.5175,1819.3882,6.7821,-13.1844,2963.9967,1821.688,5.4462,-12.4875,2961.8171,1817.9635,6.4422,-12.6929,2963.2557,1820.5937,6.4784,-12.0343
19083.0,2964.931,1817.0262,6.9736,-11.6587,2961.7345,1816.8821,7.7347,-12.7363,2955.8648,1819.0032,5.5455,-14.5395,2964.7183,1819.163,6.7537,-11.2548,2967.2668,1820.8729,6.8167,-11.2327,2960.2445,1816.0416,7.6207,-12.9358,2961.9506,1816.7992,7.5189,-12.6838,2965.1521,1819.2376,6.0976,-12.007,2963.1735,1815.4652,7.0954,-12.3001,2964.6039,1818.2101,6.9866,-11.8085
19083.2,2966.3776,1814.7332,7.5008,-11.2509,2963.3469,1814.3807,8.3562,-12.265999999999998,2957.0464,1816.1343,6.2653,-14.1309,2966.1267,1816.9494,7.3101,-10.886,2968.6857,1818.6615,7.3796,-10.8775,2961.823,1813.4976,8.1497,-12.489,2963.5251,1814.3147,8.2012,-12.1271,2966.4358,1816.8852,6.734,-11.5024,2964.6553,1813.0435,7.6946,-11.9084,2966.0503,1815.8703,7.48,-11.5636
19083.4,2967.9313,1812.5258,8.0527,-10.7927,2965.0769,1811.9757,8.9273,-11.7578,2958.3709,1813.3509,6.9778,-13.6993,2967.6423,1814.8086,7.8348,-10.5152,2970.2187,1816.5219,7.9491,-10.4954,2963.5044,1811.046,8.6673,-12.0091,2965.2311,1811.9484,8.8457,-11.4983,2967.8457,1814.6366,7.3606,-10.9631,2966.2514,1810.7018,8.244,-11.4798,2967.5959,1813.5847,7.9902,-11.2313
19083.6,2969.5987,1810.4161,8.6319,-10.2703,2966.9179,1809.6776,9.4804,-11.1839,2959.8376,1810.6546,7.691,-13.2634,2969.2607,1812.7433,8.3465,-10.117,2971.8654,1814.4633,8.5043,-10.0437,2965.2899,1808.6939,9.2027,-11.4858,2967.0634,1809.7154,9.4757,-10.7978,2969.38,1812.4999,7.9723,-10.3868,2967.9529,1808.4515,8.7555,-10.9788,2969.2464,1811.3778,8.5282,-10.7589
19083.8,2971.384,1808.4177,9.2151,-9.69,2968.8691,1807.5022,10.0298,-10.5247,2961.4473,1808.0455,8.4103,-12.8174,2970.9809,1810.7617,8.8533,-9.6715,2973.6204,1812.5044,9.0274,-9.4954,2967.1854,1806.4517,9.7648,-10.9039,2969.0214,1807.6292,10.0999,-10.0406,2971.0346,1810.4819,8.5572,-9.7907,2969.7536,1806.3103,9.2435,-10.3743,2971.0071,1809.2811,9.0785,-10.1386
19084.0,2973.2847,1806.5401,9.7729,-9.0736,2970.9298,1805.4677,10.5626,-9.7783,2963.2017,1805.5276,9.1382,-12.3335,2972.802,1808.8747,9.3457,-9.1651,2975.4763,1810.6652,9.512,-8.8675,2969.1958,1804.3324,10.3408,-10.2491,2971.1033,1805.6991,10.6997,-9.25,2972.8029,1808.5837,9.1028,-9.2024,2971.6502,1804.3018,9.7185,-9.6455,2972.8778,1807.3223,9.6126,-9.4084
19084.2,2975.2932,1804.7883,10.2871,-8.438,2973.0941,1803.5909,11.0523,-8.9611,2965.1026,1803.1121,9.8721,-11.7789,2974.7192,1807.0957,9.7996,-8.5889,2977.4252,1808.9573,9.9532,-8.2093,2971.3218,1802.352,10.9025,-9.5166,2973.3012,1803.9293,11.2381,-8.4505,2974.6757,1806.8009,9.596,-8.6318,2973.641,1802.4521,10.1851,-8.7963,2974.8522,1805.5177,10.1107,-8.6289
